Concept,feat_name,feat_value,lemtzd_feat_val,weight,conc(w),,,,
luck,DefinedAs,mythical_force_brings_good_or_bad_fortune,['mythical' 'force' 'brings' 'good' 'bad' 'fortune'],1,1.33,,,,
luck,ReceivesAction,involved_in_avoiding_cars,['involve' 'avoid' 'car'],1,1.33,,,,
luck,IsA,luck,['luck'],2,1.33,,,,
luck,RelatedTo,luck,['luck'],2,1.33,,,,
income,IsA,financial_gain,['financial' 'gain'],2,3.07,,,,
income,RelatedTo,fee,['fee'],1,3.07,,,,
income,RelatedTo,capitalise,['capitalise'],1,3.07,,,,
income,RelatedTo,fund,['fund'],1,3.07,,,,
income,RelatedTo,work,['work'],1,3.07,,,,
income,RelatedTo,incomer,['incomer'],1,3.07,,,,
income,RelatedTo,account,['account'],1,3.07,,,,
income,RelatedTo,money,['money'],1,3.07,,,,
income,RelatedTo,quality,['quality'],1,3.07,,,,
income,RelatedTo,courage,['courage'],1,3.07,,,,
income,RelatedTo,influx,['influx'],1,3.07,,,,
income,RelatedTo,entrance,['entrance'],1,3.07,,,,
income,DefinedAs,amount_of_money_makes,['amount' 'money' 'make'],1,3.07,,,,
income,ReceivesAction,expressed_in_percentage,['express' 'percentage'],1,3.07,,,,
income,IsA,income,['income'],2,3.07,,,,
income,RelatedTo,income,['income'],2,3.07,,,,
summer,RelatedTo,season,['season'],7.302328396,3.64,,,,
summer,RelatedTo,hot,['hot'],5.679788728,3.64,,,,
summer,RelatedTo,spring,['spring'],3.392344322,3.64,,,,
summer,IsA,season,['season'],2.828427125,3.64,,,,
summer,RelatedTo,hot_season,['hot' 'season'],2.791415412,3.64,,,,
summer,RelatedTo,warm,['warm'],2.789982079,3.64,,,,
summer,IsA,time_of_life,['time' 'life'],2,3.64,,,,
summer,IsA,warmer_than_winter,['warm' 'winter'],2,3.64,,,,
summer,MannerOf,spend,['spend'],2,3.64,,,,
summer,RelatedTo,weather,['weather'],1.758,3.64,,,,
summer,RelatedTo,days,['day'],1.533,3.64,,,,
summer,RelatedTo,july,['july'],1.371,3.64,,,,
summer,RelatedTo,warm_season,['warm' 'season'],1.205,3.64,,,,
summer,IsA,calendar_season,['calendar' 'season'],1,3.64,,,,
summer,IsA,warm_season,['warm' 'season'],1,3.64,,,,
summer,IsA,good_time_to_swim,['good' 'time' 'swim'],1,3.64,,,,
summer,IsA,hot_season,['hot' 'season'],1,3.64,,,,
summer,IsA,hotter_than_winter,['hotter' 'winter'],1,3.64,,,,
summer,IsA,time_for_fairs_and_festivals,['time' 'fair' 'festival'],1,3.64,,,,
summer,HasA,more_sunshine_than_winter,['more' 'sunshine' 'winter'],1,3.64,,,,
summer,CausesDesire,play_baseball,['play' 'baseball'],1,3.64,,,,
summer,CausesDesire,fish,['fish'],1,3.64,,,,
summer,IsA,single,['single'],0.5,3.64,,,,
summer,IsA,summer,['summer'],7.302328396,3.64,,,,
summer,RelatedTo,summer,['summer'],7.302328396,3.64,,,,
summer,DistinctFrom,winter,['winter'],2.438852189,3.64,,,,
summer,Antonym,winter,['winter'],1.963,3.64,,,,
summer,RelatedTo,winter,['winter'],1.074,3.64,,,,
fox,RelatedTo,animal,['animal'],4.262862888,4.97,,,,
fox,IsA,animal,['animal'],4,4.97,,,,
fox,AtLocation,england,['england'],4,4.97,,,,
fox,AtLocation,hen_house,['hen' 'house'],4,4.97,,,,
fox,AtLocation,mountains,['mountain'],3.464101615,4.97,,,,
fox,AtLocation,wild,['wild'],3.464101615,4.97,,,,
fox,AtLocation,foxhunt,['foxhunt'],3.464101615,4.97,,,,
fox,HasA,four_legs,['four' 'leg'],2.828427125,4.97,,,,
fox,AtLocation,meadow,['meadow'],2.828427125,4.97,,,,
fox,AtLocation,fox_hole,['fox' 'hole'],2.828427125,4.97,,,,
fox,AtLocation,fox_hunt,['fox' 'hunt'],2.828427125,4.97,,,,
fox,AtLocation,wooded_area,['wooded' 'area'],2.828427125,4.97,,,,
fox,AtLocation,burrow,['burrow'],2.828427125,4.97,,,,
fox,AtLocation,box,['box'],2.828427125,4.97,,,,
fox,RelatedTo,red,['red'],2.110923968,4.97,,,,
fox,IsA,algonquin,['algonquin'],2,4.97,,,,
fox,IsA,fur,['fur'],2,4.97,,,,
fox,IsA,algonquian,['algonquian'],2,4.97,,,,
fox,IsA,canine,['canine'],2,4.97,,,,
fox,MannerOf,spot,['spot'],2,4.97,,,,
fox,RelatedTo,dog,['dog'],1.815,4.97,,,,
fox,RelatedTo,sly,['sly'],1.184,4.97,,,,
fox,RelatedTo,bushy,['bushy'],1,4.97,,,,
fox,RelatedTo,meskwaki,['meskwaki'],1,4.97,,,,
fox,RelatedTo,genera,['genera'],1,4.97,,,,
fox,IsA,fox,['fox'],4.262862888,4.97,,,,
fox,RelatedTo,fox,['fox'],4.262862888,4.97,,,,
fox,RelatedTo,hound,['hound'],0.224,4.97,,,,
rabbit,RelatedTo,bunny,['bunny'],7.802307351,4.93,,,,
rabbit,RelatedTo,animal,['animal'],7.673851706,4.93,,,,
rabbit,RelatedTo,hare,['hare'],5.826834475,4.93,,,,
rabbit,RelatedTo,ears,['ear'],5.455639284,4.93,,,,
rabbit,RelatedTo,small,['small'],3.67749915,4.93,,,,
rabbit,RelatedTo,long,['long'],3.445576875,4.93,,,,
rabbit,RelatedTo,mammal,['mammal'],3.035786554,4.93,,,,
rabbit,RelatedTo,long_ears,['long' 'ear'],2.981945674,4.93,,,,
rabbit,IsA,animal,['animal'],2.828427125,4.93,,,,
rabbit,IsA,mammal,['mammal'],2.828427125,4.93,,,,
rabbit,RelatedTo,rodent,['rodent'],2.823473039,4.93,,,,
rabbit,RelatedTo,easter,['easter'],2.800714195,4.93,,,,
rabbit,RelatedTo,furry,['furry'],2.724701819,4.93,,,,
rabbit,IsA,game,['game'],2,4.93,,,,
rabbit,IsA,leporid,['leporid'],2,4.93,,,,
rabbit,PartOf,wood_rabbit,['wood' 'rabbit'],2,4.93,,,,
rabbit,PartOf,hare,['hare'],2,4.93,,,,
rabbit,PartOf,european_rabbit,['european' 'rabbit'],2,4.93,,,,
rabbit,CapableOf,move_fast,['move' 'fast'],2,4.93,,,,
rabbit,Desires,carrot,['carrot'],2,4.93,,,,
rabbit,MannerOf,hunt,['hunt'],2,4.93,,,,
rabbit,IsA,larger_than_insect,['large' 'insect'],1,4.93,,,,
rabbit,HasA,long_front_teeth,['long' 'front' 'teeth'],1,4.93,,,,
rabbit,HasA,four_legs,['four' 'leg'],1,4.93,,,,
rabbit,CapableOf,appear_suddenly,['appear' 'suddenly'],1,4.93,,,,
rabbit,IsA,rabbit,['rabbit'],7.802307351,4.93,,,,
rabbit,RelatedTo,rabbit,['rabbit'],7.802307351,4.93,,,,
rabbit,RelatedTo,cat,['cat'],0.136,4.93,,,,
costume,IsA,attire,['attire'],2,4.57,,,,
costume,MannerOf,dress,['dress'],2,4.57,,,,
costume,MannerOf,supply,['supply'],2,4.57,,,,
costume,RelatedTo,dress,['dress'],1,4.57,,,,
costume,RelatedTo,uniform,['uniform'],1,4.57,,,,
costume,RelatedTo,disguise,['disguise'],1,4.57,,,,
costume,RelatedTo,appropriate,['appropriate'],1,4.57,,,,
costume,RelatedTo,season,['season'],1,4.57,,,,
costume,RelatedTo,customary,['customary'],1,4.57,,,,
costume,RelatedTo,characteristic,['characteristic'],1,4.57,,,,
costume,RelatedTo,hairstyle,['hairstyle'],1,4.57,,,,
costume,RelatedTo,country,['country'],1,4.57,,,,
costume,RelatedTo,style,['style'],1,4.57,,,,
costume,RelatedTo,period,['period'],1,4.57,,,,
costume,AtLocation,opera,['opera'],1,4.57,,,,
costume,IsA,costume,['costume'],2,4.57,,,,
costume,RelatedTo,costume,['costume'],2,4.57,,,,
button,RelatedTo,clothing,['clothing'],2,4.96,,,,
button,IsA,fastening,['fastening'],2,4.96,,,,
button,IsA,artifact,['artifact'],2,4.96,,,,
button,IsA,badge,['badge'],2,4.96,,,,
button,IsA,fastener,['fastener'],2,4.96,,,,
button,IsA,plant_part,['plant' 'part'],2,4.96,,,,
button,UsedFor,pin,['pin'],2,4.96,,,,
button,UsedFor,fasten,['fasten'],2,4.96,,,,
button,Entails,sew,['sew'],2,4.96,,,,
button,MannerOf,add,['add'],2,4.96,,,,
button,MannerOf,fasten,['fasten'],2,4.96,,,,
button,RelatedTo,whit,['whit'],1,4.96,,,,
button,RelatedTo,buttonhole,['buttonhole'],1,4.96,,,,
button,RelatedTo,activator,['activator'],1,4.96,,,,
button,RelatedTo,inch,['inch'],1,4.96,,,,
button,RelatedTo,disc,['disc'],1,4.96,,,,
button,RelatedTo,fastener,['fastener'],1,4.96,,,,
button,RelatedTo,select,['select'],1,4.96,,,,
button,RelatedTo,clitoris,['clitoris'],1,4.96,,,,
button,RelatedTo,marker,['marker'],1,4.96,,,,
button,IsA,widget,['widget'],1,4.96,,,,
button,IsA,connector,['connector'],1,4.96,,,,
button,IsA,mechanical_device,['mechanical' 'device'],1,4.96,,,,
button,IsA,close,['close'],1,4.96,,,,
button,IsA,control_device,['control' 'device'],1,4.96,,,,
button,IsA,button,['button'],2,4.96,,,,
button,RelatedTo,button,['button'],2,4.96,,,,
button,RelatedTo,clothes,['clothes'],0.317,4.96,,,,
pie,AtLocation,oven,['oven'],3.464101615,4.92,,,,
pie,AtLocation,windowsill,['windowsill'],2.828427125,4.92,,,,
pie,RelatedTo,dessert,['dessert'],2.018910597,4.92,,,,
pie,IsA,pastry,['pastry'],2,4.92,,,,
pie,HasA,pie_crust,['pie' 'crust'],2,4.92,,,,
pie,AtLocation,refrigerator,['refrigerator'],2,4.92,,,,
pie,RelatedTo,crust,['crust'],1.938,4.92,,,,
pie,RelatedTo,whole,['whole'],1,4.92,,,,
pie,IsA,desseret,['dessert'],1,4.92,,,,
pie,IsA,tangible_thing,['tangible' 'thing'],1,4.92,,,,
pie,IsA,euphemism_for_female_genitalia,['euphemism' 'female' 'genitalia'],1,4.92,,,,
pie,IsA,food_composite,['food' 'composite'],1,4.92,,,,
pie,IsA,semisolid,['semisolid'],1,4.92,,,,
pie,IsA,bakery_item,['bakery' 'item'],1,4.92,,,,
pie,IsA,baked_food,['baked' 'food'],1,4.92,,,,
pie,IsA,common_type_of_dessert,['common' 'type' 'dessert'],1,4.92,,,,
pie,IsA,inanimate_object,['inanimate' 'object'],1,4.92,,,,
pie,HasA,crust,['crust'],1,4.92,,,,
pie,AtLocation,store,['store'],1,4.92,,,,
pie,AtLocation,kitchen,['kitchen'],1,4.92,,,,
pie,AtLocation,home,['home'],1,4.92,,,,
pie,AtLocation,freezer,['freezer'],1,4.92,,,,
pie,AtLocation,plate,['plate'],1,4.92,,,,
pie,AtLocation,fridge,['fridge'],1,4.92,,,,
pie,IsA,pie,['pie'],3.464101615,4.92,,,,
pie,RelatedTo,pie,['pie'],3.464101615,4.92,,,,
anchor,IsA,television_reporter,['television' 'reporter'],2,4.77,,,,
anchor,IsA,hook,['hook'],2,4.77,,,,
anchor,IsA,support,['support'],2,4.77,,,,
anchor,PartOf,vessel,['vessel'],2,4.77,,,,
anchor,MannerOf,fasten,['fasten'],2,4.77,,,,
anchor,RelatedTo,ship,['ship'],1.527,4.77,,,,
anchor,RelatedTo,boat,['boat'],1.256,4.77,,,,
anchor,RelatedTo,superstore,['superstore'],1,4.77,,,,
anchor,RelatedTo,rest,['rest'],1,4.77,,,,
anchor,RelatedTo,tie,['tie'],1,4.77,,,,
anchor,IsA,heavy_metal_device,['heavy' 'metal' 'device'],1,4.77,,,,
anchor,IsA,device,['device'],1,4.77,,,,
anchor,IsA,metal,['metal'],1,4.77,,,,
anchor,IsA,newscaster,['newscaster'],1,4.77,,,,
anchor,IsA,news_show_host,['news' 'show' 'host'],1,4.77,,,,
anchor,AtLocation,end_of_line,['end' 'line'],1,4.77,,,,
anchor,MadeOf,iron,['iron'],1,4.77,,,,
anchor,IsA,anchor,['anchor'],2,4.77,,,,
anchor,RelatedTo,anchor,['anchor'],2,4.77,,,,
party,RelatedTo,celebration,['celebration'],9.110214048,3.89,,,,
party,RelatedTo,gathering,['gather'],8.730635716,3.89,,,,
party,RelatedTo,fun,['fun'],8.354400038,3.89,,,,
party,RelatedTo,birthday,['birthday'],7.689213224,3.89,,,,
party,RelatedTo,event,['event'],6.13025285,3.89,,,,
party,RelatedTo,people,['people'],4.829492727,3.89,,,,
party,RelatedTo,fiesta,['fiesta'],4.248293775,3.89,,,,
party,UsedFor,meeting_people,['meeting' 'people'],3.464101615,3.89,,,,
party,RelatedTo,group,['group'],3.443835072,3.89,,,,
party,RelatedTo,social,['social'],3.369866466,3.89,,,,
party,RelatedTo,festive,['festive'],3.306357512,3.89,,,,
party,RelatedTo,cake,['cake'],3.090631004,3.89,,,,
party,IsA,event,['event'],2.828427125,3.89,,,,
party,IsA,social_gathering,['social' 'gathering'],2.828427125,3.89,,,,
party,UsedFor,meet_new_people,['meet' 'new' 'people'],2.828427125,3.89,,,,
party,UsedFor,celebrate_birthday,['celebrate' 'birthday'],2.828427125,3.89,,,,
party,IsA,person,['person'],2,3.89,,,,
party,IsA,affair,['affair'],2,3.89,,,,
party,IsA,organization,['organization'],2,3.89,,,,
party,IsA,set,['set'],2,3.89,,,,
party,UsedFor,relaxing,['relax'],2,3.89,,,,
party,UsedFor,make_friends,['make' 'friend'],2,3.89,,,,
party,AtLocation,fraternity_house,['fraternity' 'house'],2,3.89,,,,
party,MannerOf,celebrate,['celebrate'],2,3.89,,,,
party,IsA,group_of_people,['group' 'people'],1,3.89,,,,
party,IsA,party,['party'],9.110214048,3.89,,,,
party,RelatedTo,party,['party'],9.110214048,3.89,,,,
soldier,UsedFor,protecting_country,['protect' 'country'],4,4.72,,,,
soldier,AtLocation,battlefield,['battlefield'],4,4.72,,,,
soldier,AtLocation,battle,['battle'],4,4.72,,,,
soldier,UsedFor,killing_enemy,['kill' 'enemy'],3.464101615,4.72,,,,
soldier,CapableOf,storm_beach,['storm' 'beach'],3.464101615,4.72,,,,
soldier,CapableOf,fire_gun,['fire' 'gun'],3.464101615,4.72,,,,
soldier,IsA,person,['person'],2.828427125,4.72,,,,
soldier,PartOf,army,['army'],2.828427125,4.72,,,,
soldier,CapableOf,fight_in_battle,['fight' 'battle'],2.828427125,4.72,,,,
soldier,CapableOf,fight_battle,['fight' 'battle'],2.828427125,4.72,,,,
soldier,CapableOf,wait_for_orders,['wait' 'order'],2.828427125,4.72,,,,
soldier,AtLocation,war_zone,['war' 'zone'],2.828427125,4.72,,,,
soldier,IsA,enlisted_person,['enlisted' 'person'],2,4.72,,,,
soldier,IsA,worker,['worker'],2,4.72,,,,
soldier,HasA,proud_profession,['proud' 'profession'],2,4.72,,,,
soldier,UsedFor,fighting,['fight'],2,4.72,,,,
soldier,CapableOf,step_on_land_mine,['step' 'land' 'mine'],2,4.72,,,,
soldier,CapableOf,battle_another_solider,['battle' 'solider'],2,4.72,,,,
soldier,CapableOf,kill_enemies,['kill' 'enemy'],2,4.72,,,,
soldier,AtLocation,white_house,['white' 'house'],2,4.72,,,,
soldier,AtLocation,harms_way,['harm' 'way'],2,4.72,,,,
soldier,AtLocation,tent,['tent'],2,4.72,,,,
soldier,MannerOf,spend,['spend'],2,4.72,,,,
soldier,RelatedTo,army,['army'],1.169,4.72,,,,
soldier,RelatedTo,man,['man'],1.068,4.72,,,,
soldier,IsA,soldier,['soldier'],4,4.72,,,,
soldier,RelatedTo,soldier,['soldier'],4,4.72,,,,
pearl,AtLocation,oyster,['oyster'],3.464101615,4.87,,,,
pearl,IsA,jewel,['jewel'],2,4.87,,,,
pearl,MannerOf,gather,['gather'],2,4.87,,,,
pearl,RelatedTo,oyster,['oyster'],1.021,4.87,,,,
pearl,RelatedTo,tint,['tint'],1,4.87,,,,
pearl,RelatedTo,border,['border'],1,4.87,,,,
pearl,RelatedTo,point,['point'],1,4.87,,,,
pearl,RelatedTo,nacre,['nacre'],1,4.87,,,,
pearl,RelatedTo,jewel,['jewel'],1,4.87,,,,
pearl,RelatedTo,standardize,['standardize'],1,4.87,,,,
pearl,IsA,semi_precious_stone,['semi' 'precious' 'stone'],1,4.87,,,,
pearl,IsA,birth_stone,['birth' 'stone'],1,4.87,,,,
pearl,IsA,mineral,['mineral'],0.5,4.87,,,,
pearl,IsA,pearl,['pearl'],3.464101615,4.87,,,,
pearl,RelatedTo,pearl,['pearl'],3.464101615,4.87,,,,
scientist,AtLocation,laboratory,['laboratory'],3.464101615,4.24,,,,
scientist,IsA,person,['person'],2,4.24,,,,
scientist,CapableOf,question_theories,['question' 'theory'],2,4.24,,,,
scientist,CapableOf,prove_theory,['prove' 'theory'],2,4.24,,,,
scientist,CapableOf,experiment,['experiment'],2,4.24,,,,
scientist,CapableOf,perfect_theory,['perfect' 'theory'],2,4.24,,,,
scientist,RelatedTo,scientific_method,['scientific' 'method'],1,4.24,,,,
scientist,IsA,university_graduate,['university' 'graduate'],1,4.24,,,,
scientist,IsA,human,['human'],1,4.24,,,,
scientist,IsA,worker,['worker'],1,4.24,,,,
scientist,IsA,researcher,['researcher'],1,4.24,,,,
scientist,HasA,found_nearby_solarsystems,['find' 'nearby' 'solar' 'system'],1,4.24,,,,
scientist,CapableOf,discover_star,['discover' 'star'],1,4.24,,,,
scientist,CapableOf,prove_new_planet_exist,['prove' 'new' 'planet' 'exist'],1,4.24,,,,
scientist,CapableOf,discover_new_drug,['discover' 'new' 'drug'],1,4.24,,,,
scientist,CapableOf,note_difference,['note' 'difference'],1,4.24,,,,
scientist,CapableOf,prove_world_round,['prove' 'world' 'round'],1,4.24,,,,
scientist,CapableOf,study_brine_shrimp,['study' 'brine' 'shrimp'],1,4.24,,,,
scientist,AtLocation,chemistry_lab,['chemistry' 'lab'],1,4.24,,,,
scientist,Desires,conduct_research,['conduct' 'research'],1,4.24,,,,
scientist,Desires,test_hypothesis,['test' 'hypothesis'],1,4.24,,,,
scientist,IsA,scientist,['scientist'],3.464101615,4.24,,,,
scientist,RelatedTo,scientist,['scientist'],3.464101615,4.24,,,,
candy,HasA,sugar,['sugar'],3.464101615,4.83,,,,
candy,AtLocation,movies,['movie'],2.828427125,4.83,,,,
candy,AtLocation,jar,['jar'],2.828427125,4.83,,,,
candy,IsA,sweet,['sweet'],2,4.83,,,,
candy,CapableOf,taste_good,['taste' 'good'],2,4.83,,,,
candy,AtLocation,mall,['mall'],2,4.83,,,,
candy,AtLocation,supermarket,['supermarket'],2,4.83,,,,
candy,RelatedTo,sweet,['sweet'],1.277,4.83,,,,
candy,RelatedTo,sugar,['sugar'],1,4.83,,,,
candy,RelatedTo,mediterranean,['mediterranean'],1,4.83,,,,
candy,IsA,sweet_thing,['sweet' 'thing'],1,4.83,,,,
candy,IsA,mostly_sugar,['mostly' 'sugar'],1,4.83,,,,
candy,IsA,prepared_solid_food,['prepared' 'solid' 'food'],1,4.83,,,,
candy,IsA,junk_food,['junk' 'food'],1,4.83,,,,
candy,IsA,snack_with_much_sugar,['snack' 'much' 'sugar'],1,4.83,,,,
candy,IsA,ready_to_eat_food,['ready' 'eat' 'food'],1,4.83,,,,
candy,IsA,snack,['snack'],1,4.83,,,,
candy,IsA,food,['food'],1,4.83,,,,
candy,HasA,high_quantity_of_sugar,['high' 'quantity' 'sugar'],1,4.83,,,,
candy,HasA,lots_of_sugar_in,['lot' 'sugar'],1,4.83,,,,
candy,CapableOf,smell_like_fruit,['smell' 'fruit'],1,4.83,,,,
candy,CapableOf,coat_chocolate,['coat' 'chocolate'],1,4.83,,,,
candy,CapableOf,can_candied_yams,['candy' 'yam'],1,4.83,,,,
candy,AtLocation,theater,['theater'],1,4.83,,,,
candy,AtLocation,theatre,['theatre'],1,4.83,,,,
candy,IsA,candy,['candy'],3.464101615,4.83,,,,
candy,RelatedTo,candy,['candy'],3.464101615,4.83,,,,
corner,RelatedTo,edge,['edge'],3.1144823,4.61,,,,
corner,RelatedTo,walls,['wall'],2.855170748,4.61,,,,
corner,RelatedTo,angle,['angle'],2.63666456,4.61,,,,
corner,IsA,structure,['structure'],2,4.61,,,,
corner,IsA,monopoly,['monopoly'],2,4.61,,,,
corner,IsA,point,['point'],2,4.61,,,,
corner,IsA,area,['area'],2,4.61,,,,
corner,IsA,intersection,['intersection'],2,4.61,,,,
corner,IsA,predicament,['predicament'],2,4.61,,,,
corner,IsA,part,['part'],2,4.61,,,,
corner,PartOf,building,['building'],2,4.61,,,,
corner,MannerOf,steer,['steer'],2,4.61,,,,
corner,MannerOf,control,['control'],2,4.61,,,,
corner,MannerOf,turn,['turn'],2,4.61,,,,
corner,RelatedTo,meet,['meet'],1.593,4.61,,,,
corner,RelatedTo,two,['two'],1.585,4.61,,,,
corner,RelatedTo,room,['room'],1.435,4.61,,,,
corner,RelatedTo,intersection,['intersection'],1.353,4.61,,,,
corner,RelatedTo,point,['point'],1.267,4.61,,,,
corner,RelatedTo,meeting,['meeting'],1.264,4.61,,,,
corner,RelatedTo,walls_meet,['wall' 'meet'],1.128,4.61,,,,
corner,IsA,tangible_thing,['tangible' 'thing'],1,4.61,,,,
corner,IsA,football_defensive_back,['football' 'defensive' 'back'],1,4.61,,,,
corner,AtLocation,street_corner,['street' 'corner'],1,4.61,,,,
corner,IsA,corner,['corner'],3.1144823,4.61,,,,
corner,RelatedTo,corner,['corner'],3.1144823,4.61,,,,
secretary,IsA,head,['head'],2,4.54,,,,
secretary,IsA,assistant,['assistant'],2,4.54,,,,
secretary,IsA,desk,['desk'],2,4.54,,,,
secretary,RelatedTo,desk,['desk'],1,4.54,,,,
secretary,RelatedTo,secretary_desk,['secretary' 'desk'],1,4.54,,,,
secretary,RelatedTo,confidant,['confidant'],1,4.54,,,,
secretary,RelatedTo,notes,['note'],1,4.54,,,,
secretary,RelatedTo,government,['government'],1,4.54,,,,
secretary,RelatedTo,department,['department'],1,4.54,,,,
secretary,RelatedTo,maryland,['maryland'],1,4.54,,,,
secretary,RelatedTo,secretory,['secretory'],1,4.54,,,,
secretary,RelatedTo,records,['record'],1,4.54,,,,
secretary,RelatedTo,secret,['secret'],1,4.54,,,,
secretary,RelatedTo,bird,['bird'],1,4.54,,,,
secretary,IsA,administrative_staff_person,['administrative' 'staff' 'person'],1,4.54,,,,
secretary,IsA,assistant_to_white_collar_worker,['assistant' 'white' 'collar' 'worker'],1,4.54,,,,
secretary,HasA,boss,['bos'],1,4.54,,,,
secretary,UsedFor,answering_phones,['answer' 'phone'],1,4.54,,,,
secretary,UsedFor,organizing_office,['organize' 'office'],1,4.54,,,,
secretary,UsedFor,writting_letters,['writting' 'letter'],1,4.54,,,,
secretary,UsedFor,answer_phones,['answer' 'phone'],1,4.54,,,,
secretary,UsedFor,manage_documents,['manage' 'document'],1,4.54,,,,
secretary,UsedFor,help,['help'],1,4.54,,,,
secretary,UsedFor,organize_appointments,['organize' 'appointment'],1,4.54,,,,
secretary,UsedFor,correspondence,['correspondence'],1,4.54,,,,
secretary,IsA,secretary,['secretary'],2,4.54,,,,
secretary,RelatedTo,secretary,['secretary'],2,4.54,,,,
football,IsA,game,['game'],9.16515139,4.73,,,,
football,IsA,sport,['sport'],8,4.73,,,,
football,IsA,physical_activity,['physical' 'activity'],3.464101615,4.73,,,,
football,IsA,sport_people_play,['sport' 'people' 'play'],2.828427125,4.73,,,,
football,IsA,ball,['ball'],2,4.73,,,,
football,IsA,one_type_of_game,['one' 'type' 'game'],2,4.73,,,,
football,IsA,field_game,['field' 'game'],2,4.73,,,,
football,IsA,contact_sport,['contact' 'sport'],2,4.73,,,,
football,IsA,human_recreational_activity,['human' 'recreational' 'activity'],2,4.73,,,,
football,UsedFor,playing_football,['play' 'football'],2,4.73,,,,
football,RelatedTo,goal,['goal'],1,4.73,,,,
football,RelatedTo,cheget,['cheget'],1,4.73,,,,
football,RelatedTo,kick,['kick'],1,4.73,,,,
football,RelatedTo,american_football,['american' 'football'],1,4.73,,,,
football,IsA,inflatable_object,['inflatable' 'object'],1,4.73,,,,
football,HasA,offside_rule,['offside' 'rule'],1,4.73,,,,
football,UsedFor,exercising,['exercise'],1,4.73,,,,
football,AtLocation,roof,['roof'],1,4.73,,,,
football,AtLocation,sporting_goods_store,['sport' 'good' 'store'],1,4.73,,,,
football,HasProperty,fun,['fun'],1,4.73,,,,
football,HasProperty,rough,['rough'],1,4.73,,,,
football,HasProperty,different_from_american_football,['different' 'american' 'football'],1,4.73,,,,
football,HasProperty,round,['round'],1,4.73,,,,
football,DefinedAs,correct_name_for_soccer,['correct' 'name' 'soccer'],1,4.73,,,,
football,ReceivesAction,thrown_at_time,['throw' 'time'],1,4.73,,,,
football,IsA,football,['football'],9.16515139,4.73,,,,
football,RelatedTo,football,['football'],9.16515139,4.73,,,,
cellar,RelatedTo,basement,['basement'],3.155946768,4.68,,,,
cellar,IsA,storage_space,['storage' 'space'],2,4.68,,,,
